start livelink
[0.178, 0.006, -0.212]
[0.178, 0.006, -0.212]
[0.181, 0.007, -0.21]
[0.181, 0.008, -0.207]
[0.172, 0.01, -0.197]
[0.172, 0.01, -0.197]
[0.169, 0.011, -0.188]
[0.165, 0.011, -0.177]
[0.163, 0.009, -0.16]
[0.157, 0.009, -0.134]
[0.156, 0.012, -0.104]
[0.16, 0.014, -0.079]
[0.171, 0.019, -0.036]
[0.171, 0.019, -0.036]
[0.174, 0.021, -0.019]
[0.18, 0.024, -0.002]
[0.187, 0.029, 0.023]
[0.187, 0.029, 0.023]
[0.189, 0.032, 0.033]
[0.188, 0.036, 0.041]
[0.186, 0.043, 0.055]
[0.186, 0.043, 0.055]
[0.187, 0.047, 0.06]
[0.188, 0.05, 0.064]
[0.193, 0.057, 0.071]
[0.193, 0.057, 0.071]
[0.196, 0.06, 0.074]
[0.198, 0.064, 0.077]
[0.2, 0.068, 0.08]
[0.202, 0.071, 0.081]
[0.202, 0.075, 0.082]
[0.203, 0.078, 0.084]
[0.204, 0.081, 0.084]
[0.205, 0.084, 0.084]
[0.204, 0.086, 0.083]
[0.203, 0.089, 0.081]
[0.201, 0.092, 0.08]
[0.198, 0.095, 0.078]
[0.193, 0.102, 0.073]
[0.193, 0.102, 0.073]
[0.191, 0.106, 0.071]
[0.188, 0.11, 0.069]
[0.185, 0.115, 0.067]
[0.182, 0.121, 0.065]
[0.18, 0.131, 0.058]
[0.18, 0.131, 0.058]
[0.181, 0.136, 0.054]
[0.181, 0.141, 0.051]
[0.179, 0.15, 0.048]
[0.179, 0.15, 0.048]
[0.174, 0.155, 0.047]
[0.17, 0.159, 0.046]
[0.166, 0.162, 0.046]
[0.163, 0.165, 0.045]
[0.163, 0.167, 0.044]
[0.165, 0.169, 0.043]
[0.168, 0.172, 0.042]
[0.168, 0.172, 0.042]
[0.168, 0.173, 0.042]
[0.168, 0.175, 0.041]
[0.168, 0.178, 0.04]
[0.169, 0.179, 0.041]
[0.169, 0.179, 0.041]
[0.17, 0.181, 0.043]
[0.168, 0.184, 0.044]
[0.168, 0.184, 0.044]
[0.167, 0.185, 0.043]
[0.168, 0.185, 0.041]
[0.174, 0.185, 0.038]
[0.174, 0.185, 0.038]
[0.178, 0.183, 0.036]
[0.181, 0.18, 0.035]
[0.182, 0.171, 0.03]
[0.182, 0.171, 0.03]
[0.184, 0.164, 0.027]
[0.186, 0.157, 0.025]
[0.189, 0.148, 0.025]
[0.189, 0.138, 0.026]
[0.187, 0.128, 0.026]
[0.185, 0.118, 0.027]
[0.185, 0.107, 0.029]
[0.187, 0.098, 0.031]
[0.193, 0.083, 0.034]
[0.193, 0.083, 0.034]
[0.194, 0.077, 0.034]
[0.195, 0.07, 0.03]
[0.195, 0.054, 0.025]
[0.195, 0.054, 0.025]
[0.196, 0.047, 0.024]
[0.2, 0.039, 0.024]
[0.203, 0.032, 0.023]
[0.205, 0.025, 0.023]
[0.207, 0.018, 0.022]
[0.206, 0.012, 0.022]
[0.206, 0.005, 0.023]
[0.207, -0.002, 0.022]
[0.209, -0.008, 0.02]
[0.212, -0.015, 0.018]
[0.212, -0.021, 0.016]
[0.216, -0.038, 0.013]
[0.216, -0.038, 0.013]
[0.216, -0.042, 0.012]
[0.217, -0.047, 0.01]
[0.22, -0.057, 0.009]
[0.22, -0.057, 0.009]
[0.222, -0.062, 0.01]
[0.224, -0.067, 0.011]
[0.225, -0.076, 0.01]
[0.225, -0.076, 0.01]
[0.225, -0.08, 0.009]
[0.225, -0.084, 0.007]
[0.225, -0.087, 0.006]
[0.226, -0.09, 0.005]
[0.226, -0.093, 0.004]
[0.226, -0.096, 0.004]
[0.226, -0.099, 0.005]
[0.226, -0.099, 0.005]
[0.227, -0.099, 0.005]
[0.229, -0.099, 0.005]
[0.23, -0.098, 0.006]
[0.231, -0.097, 0.006]
[0.231, -0.095, 0.007]
[0.232, -0.094, 0.007]
[0.23, -0.092, 0.005]
[0.223, -0.091, 0.005]
[0.216, -0.09, 0.004]
[0.211, -0.088, 0.005]
[0.217, -0.086, 0.009]
[0.217, -0.086, 0.009]
[0.227, -0.086, 0.011]
[0.234, -0.086, 0.013]
[0.245, -0.089, 0.017]
[0.245, -0.089, 0.017]
[0.247, -0.09, 0.017]
[0.254, -0.091, 0.017]
[0.272, -0.093, 0.016]
[0.272, -0.093, 0.016]
[0.28, -0.093, 0.016]
[0.29, -0.094, 0.017]
[0.307, -0.095, 0.019]
[0.307, -0.095, 0.019]
[0.315, -0.095, 0.019]
[0.321, -0.096, 0.019]
[0.331, -0.097, 0.018]
[0.331, -0.097, 0.018]
[0.333, -0.097, 0.018]
[0.336, -0.098, 0.018]
[0.339, -0.097, 0.018]
[0.339, -0.097, 0.018]
[0.341, -0.097, 0.018]
[0.343, -0.097, 0.018]
[0.344, -0.097, 0.019]
[0.344, -0.097, 0.019]
[0.344, -0.097, 0.019]
[0.345, -0.096, 0.019]
[0.346, -0.096, 0.018]
[0.346, -0.096, 0.018]
[0.346, -0.095, 0.017]
[0.346, -0.094, 0.016]
[0.345, -0.092, 0.014]
[0.345, -0.092, 0.014]
[0.345, -0.091, 0.014]
[0.344, -0.09, 0.014]
[0.344, -0.089, 0.013]
[0.344, -0.088, 0.013]
