start livelink
[0.126, -0.017, 0.031]
[0.132, -0.019, 0.031]
[0.136, -0.02, 0.031]
[0.136, -0.021, 0.032]
[0.137, -0.021, 0.033]
[0.137, -0.021, 0.033]
[0.14, -0.021, 0.034]
[0.145, -0.022, 0.033]
[0.149, -0.022, 0.032]
[0.154, -0.022, 0.031]
[0.157, -0.023, 0.029]
[0.162, -0.024, 0.028]
[0.168, -0.025, 0.025]
[0.175, -0.027, 0.022]
[0.182, -0.027, 0.02]
[0.188, -0.027, 0.018]
[0.192, -0.027, 0.017]
[0.193, -0.027, 0.017]
[0.193, -0.027, 0.017]
[0.193, -0.028, 0.017]
[0.194, -0.028, 0.018]
[0.195, -0.029, 0.019]
[0.199, -0.029, 0.02]
[0.201, -0.03, 0.022]
[0.204, -0.031, 0.025]
[0.208, -0.031, 0.027]
[0.213, -0.03, 0.027]
[0.22, -0.029, 0.026]
[0.227, -0.028, 0.025]
[0.231, -0.027, 0.024]
[0.234, -0.027, 0.023]
[0.236, -0.027, 0.023]
[0.237, -0.027, 0.024]
[0.238, -0.026, 0.025]
[0.241, -0.025, 0.028]
[0.241, -0.025, 0.028]
[0.243, -0.025, 0.029]
[0.244, -0.024, 0.03]
[0.245, -0.024, 0.031]
[0.245, -0.024, 0.032]
[0.245, -0.024, 0.032]
[0.244, -0.025, 0.032]
[0.244, -0.026, 0.032]
[0.243, -0.026, 0.031]
[0.244, -0.025, 0.029]
[0.244, -0.024, 0.027]
[0.244, -0.023, 0.024]
[0.244, -0.023, 0.021]
[0.243, -0.022, 0.017]
[0.241, -0.021, 0.013]
[0.24, -0.02, 0.009]
[0.24, -0.02, 0.005]
[0.24, -0.02, 0.003]
[0.239, -0.02, 0.001]
[0.236, -0.021, -0.001]
[0.232, -0.021, -0.003]
[0.229, -0.021, -0.006]
[0.228, -0.022, -0.007]
[0.229, -0.024, -0.012]
[0.229, -0.024, -0.012]
[0.228, -0.024, -0.017]
[0.228, -0.024, -0.017]
[0.227, -0.024, -0.018]
[0.232, -0.024, -0.018]
[0.232, -0.024, -0.018]
[0.233, -0.024, -0.017]
[0.232, -0.024, -0.016]
[0.225, -0.024, -0.016]
[0.225, -0.024, -0.016]
[0.223, -0.024, -0.018]
[0.221, -0.023, -0.02]
[0.217, -0.023, -0.021]
[0.214, -0.023, -0.022]
[0.211, -0.024, -0.023]
[0.203, -0.024, -0.024]
[0.203, -0.024, -0.024]
[0.198, -0.024, -0.025]
[0.193, -0.024, -0.025]
[0.189, -0.024, -0.026]
[0.188, -0.024, -0.028]
[0.186, -0.023, -0.029]
[0.185, -0.023, -0.031]
[0.184, -0.021, -0.03]
[0.184, -0.021, -0.03]
[0.184, -0.02, -0.028]
[0.182, -0.018, -0.024]
[0.177, -0.017, -0.021]
[0.173, -0.015, -0.02]
[0.169, -0.015, -0.018]
[0.166, -0.015, -0.016]
[0.162, -0.015, -0.013]
[0.155, -0.016, -0.009]
[0.148, -0.016, -0.005]
[0.144, -0.016, -0.001]
[0.141, -0.014, 0.002]
[0.139, -0.01, 0.005]
[0.138, -0.006, 0.008]
[0.136, -0.003, 0.011]
[0.127, 0.005, 0.014]
[0.127, 0.005, 0.014]
[0.122, 0.008, 0.016]
[0.116, 0.012, 0.017]
[0.112, 0.015, 0.018]
[0.108, 0.017, 0.019]
[0.106, 0.019, 0.022]
[0.106, 0.02, 0.024]
[0.107, 0.022, 0.028]
[0.105, 0.024, 0.029]
[0.105, 0.024, 0.029]
[0.099, 0.025, 0.03]
[0.093, 0.027, 0.031]
[0.086, 0.029, 0.032]
[0.086, 0.029, 0.032]
[0.084, 0.03, 0.033]
[0.082, 0.032, 0.033]
[0.075, 0.035, 0.034]
[0.075, 0.035, 0.034]
[0.073, 0.036, 0.034]
[0.071, 0.038, 0.033]
[0.07, 0.039, 0.033]
[0.069, 0.039, 0.032]
[0.066, 0.04, 0.031]
[0.06, 0.039, 0.028]
[0.06, 0.039, 0.028]
[0.057, 0.038, 0.027]
[0.055, 0.038, 0.026]
[0.046, 0.035, 0.024]
[0.046, 0.035, 0.024]
[0.041, 0.033, 0.023]
[0.035, 0.031, 0.022]
[0.03, 0.03, 0.019]
[0.027, 0.028, 0.016]
[0.026, 0.026, 0.013]
[0.027, 0.024, 0.01]
[0.027, 0.023, 0.007]
[0.027, 0.021, 0.005]
[0.027, 0.019, 0.003]
[0.027, 0.018, 0.001]
[0.028, 0.016, -0.001]
[0.03, 0.014, -0.002]
[0.031, 0.012, -0.003]
[0.033, 0.011, -0.003]
[0.034, 0.01, -0.005]
[0.036, 0.01, -0.006]
[0.036, 0.01, -0.006]
[0.038, 0.01, -0.006]
[0.041, 0.011, -0.006]
[0.043, 0.011, -0.006]
[0.045, 0.011, -0.006]
[0.048, 0.011, -0.007]
[0.053, 0.011, -0.008]
[0.057, 0.012, -0.009]
[0.061, 0.015, -0.016]
[0.061, 0.015, -0.016]
[0.062, 0.017, -0.019]
[0.06, 0.018, -0.022]
[0.059, 0.018, -0.025]
[0.06, 0.018, -0.024]
[0.063, 0.016, -0.022]
