start livelink
[0.061, -0.001, 0.008]
[0.064, 0.001, 0.005]
[0.067, 0.002, 0.003]
[0.072, 0.003, 0.001]
[0.079, 0.005, 0.0]
[0.079, 0.005, 0.0]
[0.081, 0.005, 0.001]
[0.083, 0.006, 0.002]
[0.084, 0.007, 0.002]
[0.085, 0.007, 0.003]
[0.086, 0.008, 0.004]
[0.086, 0.007, 0.006]
[0.082, 0.006, 0.011]
[0.079, 0.005, 0.019]
[0.077, 0.005, 0.028]
[0.078, 0.005, 0.036]
[0.079, 0.006, 0.042]
[0.081, 0.007, 0.048]
[0.082, 0.009, 0.055]
[0.086, 0.012, 0.064]
[0.09, 0.014, 0.074]
[0.092, 0.017, 0.084]
[0.093, 0.018, 0.095]
[0.092, 0.019, 0.103]
[0.09, 0.021, 0.109]
[0.091, 0.023, 0.114]
[0.097, 0.025, 0.119]
[0.105, 0.029, 0.122]
[0.111, 0.033, 0.125]
[0.114, 0.036, 0.127]
[0.116, 0.04, 0.13]
[0.118, 0.044, 0.133]
[0.12, 0.048, 0.137]
[0.122, 0.051, 0.14]
[0.125, 0.056, 0.145]
[0.125, 0.056, 0.145]
[0.127, 0.058, 0.147]
[0.129, 0.06, 0.149]
[0.13, 0.062, 0.152]
[0.132, 0.063, 0.154]
[0.133, 0.064, 0.155]
[0.133, 0.065, 0.156]
[0.132, 0.066, 0.157]
[0.131, 0.067, 0.156]
[0.13, 0.068, 0.156]
[0.131, 0.069, 0.154]
[0.133, 0.07, 0.151]
[0.133, 0.071, 0.148]
[0.133, 0.072, 0.144]
[0.132, 0.074, 0.138]
[0.132, 0.074, 0.138]
[0.133, 0.075, 0.135]
[0.134, 0.076, 0.133]
[0.134, 0.076, 0.132]
[0.134, 0.076, 0.131]
[0.133, 0.077, 0.13]
[0.132, 0.077, 0.13]
[0.131, 0.077, 0.13]
[0.131, 0.076, 0.131]
[0.13, 0.075, 0.131]
[0.13, 0.075, 0.131]
[0.131, 0.075, 0.131]
[0.132, 0.074, 0.131]
[0.135, 0.072, 0.135]
[0.135, 0.072, 0.135]
[0.135, 0.071, 0.138]
[0.134, 0.069, 0.141]
[0.133, 0.068, 0.146]
[0.13, 0.066, 0.151]
[0.129, 0.064, 0.158]
[0.129, 0.062, 0.167]
[0.132, 0.058, 0.177]
[0.136, 0.055, 0.186]
[0.14, 0.052, 0.195]
[0.143, 0.05, 0.204]
[0.147, 0.048, 0.212]
[0.15, 0.047, 0.221]
[0.152, 0.046, 0.229]
[0.154, 0.045, 0.235]
[0.156, 0.044, 0.24]
[0.157, 0.043, 0.243]
[0.159, 0.042, 0.244]
[0.16, 0.042, 0.243]
[0.162, 0.041, 0.24]
[0.163, 0.041, 0.236]
[0.163, 0.041, 0.228]
[0.163, 0.041, 0.228]
[0.161, 0.041, 0.225]
[0.16, 0.041, 0.222]
[0.159, 0.04, 0.218]
[0.159, 0.039, 0.215]
[0.159, 0.038, 0.211]
[0.162, 0.036, 0.206]
[0.165, 0.035, 0.2]
[0.17, 0.033, 0.194]
[0.178, 0.025, 0.176]
[0.178, 0.025, 0.176]
[0.183, 0.023, 0.165]
[0.187, 0.023, 0.153]
[0.192, 0.023, 0.14]
[0.196, 0.022, 0.131]
[0.199, 0.022, 0.125]
[0.199, 0.021, 0.118]
[0.199, 0.019, 0.111]
[0.197, 0.018, 0.101]
[0.196, 0.016, 0.09]
[0.195, 0.013, 0.076]
[0.194, 0.01, 0.06]
[0.194, 0.006, 0.046]
[0.194, 0.003, 0.034]
[0.196, -0.0, 0.023]
[0.198, -0.003, 0.013]
[0.197, -0.005, 0.003]
[0.196, -0.007, -0.005]
[0.195, -0.009, -0.011]
[0.194, -0.011, -0.016]
[0.194, -0.013, -0.02]
[0.194, -0.016, -0.024]
[0.195, -0.018, -0.027]
[0.195, -0.023, -0.033]
[0.195, -0.023, -0.033]
[0.196, -0.026, -0.037]
[0.197, -0.028, -0.04]
[0.198, -0.03, -0.043]
[0.199, -0.031, -0.046]
[0.198, -0.033, -0.048]
[0.197, -0.034, -0.049]
[0.195, -0.035, -0.051]
[0.194, -0.036, -0.052]
[0.191, -0.038, -0.053]
[0.188, -0.039, -0.054]
[0.186, -0.04, -0.055]
[0.184, -0.041, -0.056]
[0.183, -0.043, -0.057]
[0.182, -0.044, -0.058]
[0.18, -0.046, -0.059]
[0.179, -0.048, -0.06]
[0.177, -0.05, -0.06]
[0.175, -0.052, -0.061]
[0.173, -0.054, -0.062]
[0.171, -0.055, -0.063]
[0.168, -0.058, -0.064]
[0.168, -0.058, -0.064]
[0.166, -0.059, -0.062]
[0.165, -0.061, -0.062]
[0.16, -0.064, -0.064]
[0.16, -0.064, -0.064]
[0.159, -0.066, -0.066]
[0.157, -0.068, -0.067]
[0.156, -0.069, -0.068]
[0.155, -0.07, -0.068]
[0.153, -0.071, -0.068]
[0.153, -0.072, -0.068]
[0.152, -0.073, -0.067]
[0.152, -0.074, -0.067]
[0.151, -0.075, -0.067]
[0.151, -0.076, -0.068]
[0.148, -0.078, -0.068]
[0.148, -0.078, -0.068]
[0.147, -0.079, -0.068]
[0.147, -0.08, -0.068]
[0.146, -0.081, -0.067]
[0.145, -0.081, -0.066]
[0.144, -0.082, -0.065]
[0.143, -0.083, -0.064]
[0.142, -0.083, -0.062]
[0.141, -0.084, -0.06]
[0.141, -0.085, -0.059]
[0.14, -0.085, -0.058]
[0.14, -0.086, -0.057]
[0.139, -0.087, -0.056]
[0.14, -0.087, -0.054]
[0.141, -0.088, -0.052]
[0.141, -0.089, -0.05]
[0.143, -0.089, -0.047]
[0.145, -0.088, -0.041]
[0.145, -0.088, -0.041]
[0.146, -0.088, -0.039]
[0.147, -0.087, -0.035]
[0.148, -0.086, -0.032]
[0.15, -0.085, -0.029]
[0.151, -0.084, -0.026]
[0.153, -0.082, -0.023]
[0.154, -0.079, -0.018]
[0.154, -0.079, -0.018]
[0.154, -0.077, -0.016]
[0.153, -0.075, -0.013]
[0.152, -0.073, -0.011]
[0.15, -0.071, -0.008]
[0.15, -0.069, -0.005]
[0.149, -0.067, -0.002]
[0.15, -0.064, 0.001]
[0.15, -0.062, 0.004]
[0.15, -0.057, 0.009]
[0.15, -0.057, 0.009]
[0.152, -0.052, 0.014]
[0.156, -0.048, 0.019]
[0.156, -0.048, 0.019]
[0.157, -0.046, 0.021]
[0.158, -0.044, 0.023]
[0.159, -0.042, 0.025]
[0.159, -0.04, 0.027]
[0.16, -0.038, 0.029]
[0.161, -0.035, 0.031]
[0.162, -0.033, 0.033]
[0.162, -0.03, 0.036]
[0.163, -0.027, 0.038]
[0.163, -0.025, 0.041]
[0.163, -0.022, 0.043]
[0.163, -0.019, 0.044]
[0.165, -0.016, 0.044]
[0.167, -0.013, 0.045]
[0.171, -0.007, 0.048]
[0.171, -0.007, 0.048]
[0.174, -0.004, 0.05]
[0.177, -0.001, 0.051]
[0.179, 0.001, 0.052]
[0.181, 0.003, 0.053]
[0.181, 0.006, 0.054]
[0.18, 0.008, 0.055]
[0.18, 0.01, 0.056]
[0.179, 0.013, 0.057]
[0.178, 0.016, 0.057]
[0.176, 0.019, 0.057]
[0.174, 0.022, 0.058]
[0.173, 0.025, 0.058]
[0.172, 0.028, 0.058]
[0.171, 0.031, 0.057]
[0.171, 0.036, 0.058]
[0.171, 0.036, 0.058]
[0.172, 0.038, 0.06]
[0.173, 0.04, 0.062]
[0.175, 0.043, 0.065]
[0.175, 0.043, 0.065]
[0.176, 0.044, 0.066]
[0.176, 0.046, 0.067]
[0.177, 0.048, 0.067]
[0.178, 0.049, 0.067]
[0.179, 0.051, 0.067]
[0.18, 0.053, 0.066]
[0.18, 0.056, 0.067]
[0.18, 0.056, 0.067]
[0.181, 0.058, 0.068]
[0.181, 0.059, 0.07]
[0.182, 0.061, 0.072]
[0.182, 0.062, 0.074]
[0.184, 0.064, 0.077]
[0.185, 0.065, 0.08]
[0.185, 0.066, 0.082]
[0.185, 0.068, 0.085]
[0.185, 0.069, 0.087]
[0.185, 0.07, 0.089]
[0.186, 0.071, 0.091]
[0.187, 0.071, 0.092]
[0.188, 0.072, 0.093]
[0.188, 0.073, 0.094]
[0.191, 0.074, 0.096]
[0.191, 0.074, 0.096]
[0.192, 0.075, 0.098]
[0.193, 0.076, 0.098]
[0.194, 0.077, 0.098]
[0.194, 0.079, 0.096]
[0.193, 0.08, 0.095]
[0.192, 0.082, 0.093]
[0.191, 0.085, 0.091]
[0.191, 0.085, 0.091]
[0.19, 0.086, 0.091]
[0.19, 0.086, 0.092]
[0.19, 0.087, 0.092]
[0.19, 0.087, 0.091]
[0.191, 0.087, 0.091]
[0.192, 0.088, 0.09]
[0.193, 0.088, 0.088]
[0.193, 0.088, 0.088]
[0.193, 0.088, 0.087]
[0.192, 0.088, 0.086]
[0.191, 0.087, 0.084]
[0.191, 0.087, 0.084]
[0.19, 0.087, 0.082]
[0.189, 0.087, 0.08]
[0.189, 0.087, 0.079]
[0.189, 0.087, 0.078]
[0.188, 0.087, 0.077]
[0.187, 0.087, 0.076]
[0.186, 0.087, 0.075]
[0.184, 0.086, 0.073]
[0.183, 0.086, 0.07]
[0.182, 0.086, 0.066]
[0.181, 0.085, 0.058]
[0.181, 0.085, 0.058]
[0.18, 0.085, 0.053]
[0.179, 0.084, 0.047]
[0.178, 0.082, 0.039]
[0.179, 0.08, 0.031]
[0.179, 0.078, 0.023]
[0.179, 0.076, 0.016]
[0.179, 0.073, 0.009]
[0.179, 0.07, -0.0]
[0.178, 0.067, -0.009]
[0.178, 0.064, -0.017]
[0.178, 0.062, -0.024]
[0.177, 0.061, -0.031]
[0.174, 0.059, -0.037]
[0.171, 0.057, -0.041]
[0.167, 0.055, -0.045]
[0.163, 0.053, -0.048]
[0.161, 0.051, -0.05]
[0.158, 0.049, -0.052]
[0.155, 0.047, -0.055]
[0.153, 0.045, -0.057]
[0.15, 0.043, -0.06]
[0.149, 0.04, -0.062]
[0.148, 0.038, -0.063]
[0.149, 0.036, -0.063]
[0.151, 0.034, -0.063]
[0.152, 0.031, -0.065]
[0.15, 0.027, -0.067]
[0.15, 0.027, -0.067]
[0.148, 0.024, -0.068]
[0.146, 0.022, -0.069]
[0.145, 0.02, -0.07]
[0.144, 0.018, -0.07]
[0.143, 0.016, -0.07]
[0.141, 0.014, -0.07]
[0.139, 0.012, -0.071]
[0.137, 0.009, -0.07]
[0.136, 0.007, -0.07]
[0.135, 0.005, -0.07]
[0.135, 0.003, -0.069]
[0.134, 0.001, -0.068]
[0.134, -0.001, -0.067]
[0.133, -0.003, -0.068]
[0.131, -0.005, -0.069]
[0.128, -0.006, -0.072]
[0.126, -0.008, -0.075]
[0.123, -0.01, -0.076]
[0.123, -0.012, -0.077]
[0.123, -0.014, -0.078]
[0.125, -0.016, -0.079]
[0.127, -0.018, -0.079]
[0.129, -0.021, -0.078]
[0.131, -0.024, -0.078]
[0.133, -0.027, -0.078]
[0.135, -0.03, -0.077]
[0.137, -0.032, -0.076]
[0.139, -0.034, -0.074]
[0.141, -0.036, -0.073]
[0.143, -0.037, -0.072]
[0.145, -0.038, -0.071]
[0.148, -0.039, -0.071]
[0.15, -0.04, -0.07]
[0.151, -0.041, -0.07]
[0.153, -0.042, -0.07]
[0.153, -0.043, -0.07]
[0.154, -0.044, -0.069]
[0.154, -0.045, -0.069]
[0.155, -0.046, -0.067]
[0.155, -0.046, -0.067]
[0.156, -0.046, -0.066]
[0.157, -0.047, -0.064]
[0.158, -0.048, -0.063]
[0.159, -0.049, -0.061]
[0.16, -0.05, -0.06]
[0.16, -0.05, -0.059]
[0.16, -0.05, -0.059]
[0.16, -0.05, -0.058]
[0.161, -0.05, -0.057]
[0.162, -0.05, -0.057]
[0.164, -0.05, -0.057]
[0.165, -0.05, -0.057]
[0.166, -0.05, -0.057]
[0.167, -0.05, -0.058]
[0.169, -0.05, -0.059]
[0.17, -0.05, -0.059]
[0.171, -0.05, -0.06]
[0.171, -0.05, -0.06]
[0.171, -0.05, -0.06]
[0.171, -0.05, -0.059]
[0.171, -0.05, -0.059]
[0.17, -0.049, -0.058]
[0.169, -0.049, -0.057]
[0.169, -0.048, -0.057]
[0.168, -0.048, -0.056]
[0.169, -0.047, -0.056]
[0.169, -0.046, -0.055]
[0.17, -0.046, -0.055]
[0.169, -0.045, -0.056]
[0.169, -0.045, -0.056]
[0.169, -0.044, -0.056]
[0.169, -0.043, -0.056]
[0.169, -0.043, -0.056]
[0.169, -0.042, -0.056]
[0.169, -0.042, -0.056]
[0.169, -0.041, -0.055]
[0.168, -0.041, -0.054]
